Cantidad (en UM de inventario),VentaNeta,CodCliente,Número de documento,ItemCode,CodVendedor,Código de almacén de línea,Fecha,Descripción del artículo,CanalDeVenta,Kilombos
15,129202,C76992217,1055807,100402409101,38,B30,29-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,129202,T00000339,1058895,100402409101,38,B30,1-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C76914190,1060683,100402409101,4,B30,17-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C14569812,1063937,100402409101,4,B30,23-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C76542343,1065222,100402409101,4,B30,5-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,104370,C77174342,1067439,100402409101,62,B30,30-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C76850581,1074720,100402409101,38,B30,29-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,129202,C77196507,1049398,100402409101,11,B30,11-Jan-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,129202,C76446277,1054868,100402409101,11,B30,15-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,129202,C76446277,1055399,100402409101,11,B30,23-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,129202,77210285,1056858,100402409101,11,B30,13-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,129202,C77196507,1059476,100402409101,11,B30,7-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C77012247,1062422,100402409101,11,B30,6-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C76371937,1064892,100402409101,11,B30,3-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C77196507,1065226,100402409101,11,B30,5-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C77254683,1068756,100402409101,11,B30,10-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C77037646,1069891,100402409101,11,B30,28-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,115966,C77037646,1072067,100402409101,11,B30,21-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
20,172269,C77090741,1048104,100402409101,11,B30,22-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76364162,1051242,100402409101,11,B30,15-Feb-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76446277,1052049,100402409101,11,B30,2-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76371937,1052441,100402409101,11,B30,9-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76446277,1053760,100402409101,11,B30,30-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,181140,C77090741,1054862,100402409101,11,B30,15-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C77012247,1056153,100402409101,11,B30,4-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76364162,1056572,100402409101,11,B30,10-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76446277,1056770,100402409101,11,B30,12-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76446277,1059274,100402409101,11,B30,3-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154623,77210285,1062542,100402409101,11,B30,7-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,171800,C76364162,1063284,100402409101,11,B30,14-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,139160,C15183709,1067862,100402409101,11,B30,2-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154622,C9682339-8,1069836,100402409101,11,B30,27-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154622,C77012247,1073141,100402409101,11,B30,4-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,163025,C76550170,1023289,100402409101,4,B30,1-Aug-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,163026,C76608229,1036025,100402409101,95,B30,25-May-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76542343,1038304,100402409101,4,B30,9-Jul-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,172269,C76673944,1059664,100402409101,4,B30,8-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154622,T00000695,1061736,100402409101,62,B30,30-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154621,C13818161,1065309,100402409101,4,B30,6-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154622,T00000695,1065692,100402409101,62,B30,10-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,139160,C13818161,1067584,100402409101,4,B30,31-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,139160,C77233679,1068164,100402409101,38,B30,6-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154621,T00000695,1070624,100402409101,62,B30,5-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154623,C13818161,1071262,100402409101,4,B30,12-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
20,154622,C13818161,1074576,100402409101,4,B30,26-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
25,203783,C76532773,1037717,100402409101,3,B30,26-Jun-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
25,215336,C76371937,1041403,100402409101,11,B30,3-Sep-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
40,344536.9806,C76855936,1044130,100402409101,42,B30,19-Oct-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,40
-5,-43067,C13749303,1047148,100402409101,11,B30,7-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-5
25,215336,C12245469,1048721,100402409101,11,B30,5-Jan-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
-25,-215336,C12245469,1003983,100402409101,11,B30,25-Feb-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-25
50,386555,T00000695,1060492,100402409101,62,B30,16-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
-50,-386555,T00000695,1060609,100402409101,62,B30,16-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-50
50,386555,T00000695,1060688,100402409101,62,B30,17-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
40,309244,C76446277,1061145,100402409101,11,B30,23-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,40
25,193277,C77090741,1063246,100402409101,11,B30,14-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
50,386550,C14025367,1067741,100402409101,3,B30,1-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
50,386550,C14025367,1067741,100402409101,3,B30,1-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
40,278320,C76446277,1068134,100402409101,11,B30,6-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,40
300,2087370,C14025367,1068327,100402409101,3,B30,8-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,300
-50,-38655,C14025367,1004833,100402409101,3,B30,8-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-50
40,309244,C77090741,1068404,100402409101,11,B30,8-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,40
300,2319300,C14025367,1072676,100402409101,3,B30,28-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,300
50,386555,C77090741,1074082,100402409101,11,B30,18-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
50,386555,C77090741,1074083,100402409101,11,B30,18-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
-10,-86135,C76476825,1003623,100402409101,4,B30,17-Nov-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-10
-5,-43067,C11649543,1047291,100402409101,4,B30,7-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-5
-5,-43067,C77188102,1003870,100402409101,4,B30,31-Jan-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-5
50,386555,C76924879,1068997,100402409101,4,B30,14-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
50,386555,C76924879,1069607,100402409101,4,B30,23-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
60,463866,C76924879,1071238,100402409101,4,B30,12-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,60
-5,-40347,C77010062,1021224,100402409101,38,B30,11-Jun-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-5
45,387605,T00000339,1046374,100402409101,38,B30,24-Nov-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,45
25,215336,C76446277,1050041,100402409101,38,B30,20-Jan-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
35,301471,C12245469,1050411,100402409101,38,B30,28-Jan-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,35
50,430672,C77215065,1051732,100402409101,38,B30,25-Feb-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
50,430672,C77215065,1054048,100402409101,38,B30,6-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
40,344538,C77215065,1056972,100402409101,38,B30,14-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,40
100,773109,C77215065,1061681,100402409101,38,B30,30-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,100
85,657143,C12245469,1062629,100402409101,38,B30,8-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,85
25,173950,C77215065,1068313,100402409101,38,B30,8-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
40,309244,C77215065,1071136,100402409101,38,B30,8-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,40
25,193277,C77215065,1073509,100402409101,38,B30,10-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,25
50,386555,C12245469,1073857,100402409101,38,B30,16-Nov-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,50
-10,-81513,C76789893,1002396,100402409101,4,B33,7-Oct-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-10
30,244538,C76833117,1026410,100402409101,11,B33,9-Oct-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,30
20,170354,C6882195,1026579,100402409101,3,B33,11-Oct-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
15,122269,C11649543,1027648,100402409101,11,B33,5-Nov-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
15,121041,C76608229,1028317,100402409101,95,B33,19-Nov-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
30,244538,C76833117,1028710,100402409101,11,B33,27-Nov-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,30
30,244538,C76371937,1029090,100402409101,11,B33,5-Dec-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,30
-10,-85177,C6882195,1002500,100402409101,3,B33,18-Dec-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-10
30,242082,C76608229,1029688,100402409101,95,B33,18-Dec-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,30
20,163025,C76542343,1031931,100402409101,11,B33,20-Feb-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,20
15,121041,C13287784,1033340,100402409101,95,B33,20-Mar-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,15
-5,-40756,C76542343,1021351,100402409101,4,B10,2-May-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,-5
5,43068,C76673944,1036974,100402409101,4,B30,11-Jun-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,40347,C77010062,1021159,100402409101,38,B30,11-Jun-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,40347,C77010062,1021226,100402409101,38,B30,13-Jun-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,40756,C13175284,1024172,100402409101,38,B30,21-Aug-19,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067.18402,T00000339,1037489,100402409101,38,B30,22-Jun-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1038070,100402409101,38,B30,6-Jul-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1040122,100402409101,38,B30,13-Aug-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C12861562,1040247,100402409101,38,B30,17-Aug-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1040348,100402409101,38,B30,18-Aug-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1041226,100402409101,38,B30,1-Sep-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C15016835,1042009,100402409101,38,B30,11-Sep-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000374,1043390,100402409101,38,B30,6-Oct-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C13358683,1043846,100402409101,38,B30,14-Oct-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C13358683,1045257,100402409101,38,B30,5-Nov-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000339,1045444,100402409101,38,B30,9-Nov-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000374,1046482,100402409101,38,B30,25-Nov-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C11635478,1047363,100402409101,38,B30,7-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77137814,1047557,100402409101,38,B30,14-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77137814,1047674,100402409101,38,B30,15-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000427,1047827,100402409101,38,B30,17-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43066,T00000339,1048163,100402409101,38,B30,23-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77233679,1048427,100402409101,38,B30,30-Dec-20,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C18682103,1049650,100402409101,38,B30,14-Jan-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C13749303,1050610,100402409101,38,B30,2-Feb-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C18682103,1050753,100402409101,38,B30,4-Feb-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C15179041,1050944,100402409101,38,B30,9-Feb-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000339,1052264,100402409101,38,B30,5-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1052454,100402409101,38,B30,9-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000339,1052703,100402409101,38,B30,12-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C16823178,1052843,100402409101,38,B30,16-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76354840,1053250,100402409101,38,B30,22-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77233679,1053396,100402409101,38,B30,24-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43066,C18682103,1053432,100402409101,38,B30,25-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1053792,100402409101,38,B30,31-Mar-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C15179041,1054072,100402409101,38,B30,6-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000339,1054494,100402409101,38,B30,12-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76354840,1054723,100402409101,38,B30,14-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1054834,100402409101,38,B30,15-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000427,1055361,100402409101,38,B30,22-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C18411007,1055368,100402409101,38,B30,22-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77233679,1055398,100402409101,38,B30,23-Apr-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C12245469,1055993,100402409101,38,B30,4-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,T00000339,1056435,100402409101,38,B30,7-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77233679,1056676,100402409101,38,B30,11-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C15179041,1056875,100402409101,38,B30,13-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76354840,1056975,100402409101,38,B30,14-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77233679,1057939,100402409101,38,B30,25-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C76992217,1057872,100402409101,38,B30,25-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43068,C16823178,1057848,100402409101,38,B30,25-May-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,43067,C77233679,1059730,100402409101,38,B30,9-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,T00000609,1059931,100402409101,38,B30,10-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38656,C18682103,1060374,100402409101,38,B30,15-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C15179041,1060685,100402409101,38,B30,17-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38656,C15870593,1061085,100402409101,38,B30,23-Jun-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1062664,100402409101,38,B30,8-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C77404525,1064690,100402409101,38,B30,30-Jul-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76354840,1065111,100402409101,38,B30,4-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38656,C16823178,1066915,100402409101,38,B30,24-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76850581,1067073,100402409101,38,B30,25-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,34790,C15870593,1067648,100402409101,38,B30,31-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,34790,T00000427,1067635,100402409101,38,B30,31-Aug-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,34790,C76992217,1067871,100402409101,38,B30,2-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,34790,C15179041,1068244,100402409101,38,B30,7-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76850581,1068226,100402409101,38,B30,7-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38656,C77353411,1068619,100402409101,38,B30,9-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38656,C77007088,1068692,100402409101,38,B30,10-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38656,C76992217,1068977,100402409101,38,B30,14-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1069616,100402409101,38,B30,23-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1070220,100402409101,38,B30,30-Sep-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1071031,100402409101,38,B30,7-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C77007088,1071431,100402409101,38,B30,13-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C77404525,1071492,100402409101,38,B30,14-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1071494,100402409101,38,B30,14-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1071853,100402409101,38,B30,19-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76992217,1072673,100402409101,38,B30,28-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
5,38655,C76850581,1072771,100402409101,38,B30,29-Oct-21,Almendras Cubiertas Con Chocolate De Leche Bl 5 Kg,Televenta,5
